window|hide layer 1|hyde layer 2|teach error|predic error 30%|10 values|5 |1|predic error 30%|10 values|5 |1
8|1|12|2,430320|11,830543|14,282641|14,639779|15,858890|11,940026|16,565809|17,292205|15,858890
8|1|13|2,316940|7,130260|4,254076|4,982824|5,742475|11,841737|11,869553|10,210244|5,742475
8|1|14|2,442218|12,272260|14,939639|15,244769|16,464549|11,960250|16,928080|17,754356|16,464549
8|1|15|2,175099|7,757524|6,295703|6,931617|7,895862|11,939126|15,499497|14,389676|7,895862
8|2|1|1,703187|7,062668|10,129517|10,570499|11,921025|12,116749|18,622990|16,653559|11,921025
8|2|2|1,579162|4,452289|4,653970|5,125875|5,722483|12,459518|11,322198|10,208192|5,722483
8|2|3|1,564381|6,898224|8,473537|8,926547|10,060408|45,376053|27,124013|17,633770|10,060408
8|2|4|1,548737|5,008080|6,471956|7,136639|7,561294|11,922286|14,474278|13,574938|7,561294
8|2|5|2,018077|9,302278|11,236155|11,808428|13,030705|11,926658|13,337732|14,321773|13,030705
8|2|6|1,599429|4,023996|2,911422|3,449322|3,899693|12,390043|8,440166|7,448329|3,899693
8|2|7|1,580466|3,922696|3,170124|3,684964|4,248547|12,543611|9,275474|8,132655|4,248547
8|2|8|1,868795|5,885119|7,335309|7,818729|8,843335|16,490734|25,674713|14,807216|8,843335
8|2|9|1,584530|3,870997|2,580719|3,065722|3,645452|13,926939|6,115774|6,038963|3,645452
8|2|10|1,564387|4,811990|3,357177|3,875778|4,169094|12,086458|12,600369|10,125227|4,169094
8|2|11|1,673295|7,159053|7,528403|7,934554|8,441550|11,938583|16,523770|16,046091|8,441550
8|2|12|1,610342|4,485228|1,672942|2,198396|3,028099|15,085162|2,718863|3,351462|3,028099
8|2|13|1,658516|7,390098|8,735594|9,003110|9,460453|18,978611|18,036384|17,765398|9,460453
8|2|14|1,551772|5,297806|5,770854|6,330698|7,263940|11,884633|11,113966|10,606494|7,263940
8|2|15|1,614626|4,957715|4,063043|4,607876|4,971347|11,926985|14,096056|11,529137|4,971347
8|3|1|2,009336|9,150766|14,182755|14,550740|16,227836|12,032295|16,404584|16,205145|16,227836
8|3|2|1,561735|4,925199|6,344584|6,769359|7,514287|12,397444|17,886127|14,349246|7,514287
8|3|3|1,518734|6,393439|9,048413|9,427936|10,482056|12,128745|16,106187|14,462861|10,482056
8|3|4|1,604426|4,313236|6,230924|6,779989|7,539545|12,225064|13,783642|12,828785|7,539545
8|3|5|1,514780|5,066962|5,245618|5,763041|6,636509|12,082871|13,857670|11,800449|6,636509
8|3|6|1,540896|4,796703|5,615862|6,128271|6,929673|11,992642|14,284695|12,347717|6,929673
8|3|7|1,538386|5,222641|5,974211|6,522141|7,272751|12,130209|15,109276|12,591456|7,272751
8|3|8|1,527491|5,069053|6,272003|6,805591|7,660003|12,068841|13,864322|12,057566|7,660003
8|3|9|1,480529|3,882332|1,514066|1,912723|2,202020|11,869582|2,365839|3,379529|2,202020
8|3|10|1,486684|4,186776|4,588539|5,189768|5,979216|12,111536|12,059774|10,330580|5,979216
8|3|11|1,536987|4,345584|3,239148|3,796154|4,534780|13,147809|8,684499|7,412546|4,534780
8|3|12|1,473952|3,887373|2,726247|3,231462|3,687878|12,864203|9,457516|7,738977|3,687878
8|3|13|1,528028|5,904685|7,140092|7,690851|8,658554|12,191629|16,724650|13,765378|8,658554
8|3|14|1,504417|5,918437|7,838434|8,333203|9,318602|12,007579|15,136380|13,802671|9,318602
8|3|15|1,517480|4,570214|4,469623|4,976485|5,609758|12,318721|11,142097|9,917224|5,609758
8|4|1|1,913076|9,698056|14,630982|15,042367|16,532423|12,003658|16,039048|16,272451|16,532423
8|4|2|1,455338|4,076083|3,301139|3,923859|4,534673|12,519628|9,154808|8,374513|4,534673
8|4|3|1,536624|5,451058|5,073010|5,738020|6,592519|12,064445|11,888774|10,681321|6,592519
8|4|4|1,529103|4,367393|3,878375|4,552517|5,173747|11,840778|10,056468|9,273770|5,173747
8|4|5|1,496609|4,481813|5,297325|5,724218|6,559727|12,457849|14,088916|12,264021|6,559727
8|4|6|1,504936|6,400214|9,077693|9,605392|10,906386|11,959555|15,052521|14,111456|10,906386
8|4|7|1,441847|3,974348|4,786496|5,422302|5,877311|11,862885|13,157525|11,884498|5,877311
8|4|8|1,443116|4,905672|6,827107|7,267811|8,032428|12,091827|17,425446|15,527821|8,032428
8|4|9|1,503382|4,050559|3,390632|4,012103|4,726398|11,748962|8,214899|7,831189|4,726398
8|4|10|1,526035|4,362370|4,526882|5,146652|6,090206|11,800115|10,497788|9,972369|6,090206
8|4|11|1,476963|5,531588|6,071547|6,545483|7,354763|12,089911|12,978326|11,970948|7,354763
8|4|12|1,418783|4,879487|7,545034|7,915441|8,285751|11,927395|14,559757|14,253736|8,285751
8|4|13|1,524913|4,748831|4,795509|5,370005|6,076692|11,942426|13,181091|11,682804|6,076692
8|4|14|1,509828|5,133267|4,796252|5,407919|6,272676|12,035662|13,921402|11,368836|6,272676
8|4|15|1,498387|5,555736|5,515948|6,037507|6,897543|11,965456|12,522888|11,293361|6,897543
8|5|1|1,856383|10,166249|11,677304|12,192487|13,561910|11,882212|13,258807|13,309131|13,561910
8|5|2|1,492008|3,878130|3,872495|4,391780|4,984067|12,306404|12,236442|10,012328|4,984067
8|5|3|1,438408|5,416096|7,225938|7,870447|8,626938|12,217501|17,990873|14,759273|8,626938
8|5|4|1,542222|5,127286|6,335901|6,878265|7,853134|12,040566|14,007849|13,539519|7,853134
8|5|5|1,478477|4,492569|4,114007|4,726870|5,511503|12,466692|11,103924|9,336568|5,511503
8|5|6|1,505662|5,182538|6,269146|6,773673|7,600761|12,122462|15,540964|13,735491|7,600761
8|5|7|1,447503|4,119616|5,803337|6,454057|6,734226|11,887789|13,840805|13,275785|6,734226
8|5|8|1,488253|5,147083|5,516144|6,040720|6,842894|12,268390|11,922373|10,671090|6,842894
8|5|9|1,467498|5,898761|6,789377|7,439685|8,226692|12,094407|16,208493|13,586478|8,226692
8|5|10|1,529797|4,933670|3,690383|4,343494|5,131542|11,871182|9,852869|9,114528|5,131542
8|5|11|1,494445|5,416197|6,105483|6,628975|7,527176|11,998495|12,903842|12,155969|7,527176
8|5|12|1,530111|6,354788|9,779583|10,916568|12,091266|11,967111|17,116146|17,322329|12,091266
8|5|13|1,465629|5,400542|7,442625|7,969785|8,814124|12,042748|17,148281|15,553024|8,814124
8|5|14|1,459965|4,426405|3,663937|4,149539|4,558383|12,665126|13,718482|10,303075|4,558383
8|5|15|1,484978|4,516580|5,132153|5,898503|6,481463|11,977549|14,222709|13,037825|6,481463
8|6|1|1,966579|10,149445|15,928596|16,292161|17,947532|12,022689|17,011035|17,615231|17,947532
8|6|2|1,536285|5,665997|5,948640|6,478857|7,291035|11,935306|14,815176|13,395962|7,291035
8|6|3|1,481605|4,931484|7,006390|7,574336|8,089397|11,934899|14,597180|13,937120|8,089397
8|6|4|1,459861|5,000518|4,751077|5,537825|6,627364|11,863392|12,376701|10,864136|6,627364
8|6|5|1,446415|6,391942|9,951549|10,565425|11,066541|12,120770|19,484959|18,980690|11,066541
8|6|6|1,484704|5,507496|7,943423|8,367384|9,277865|12,073794|18,156967|16,982875|9,277865
8|6|7|1,445349|4,510777|6,165274|6,675866|7,716857|12,309222|17,183639|13,584709|7,716857
8|6|8|1,443521|3,878699|3,786521|4,429114|5,080776|12,191316|9,799794|9,073244|5,080776
8|6|9|1,453435|3,695504|3,906440|4,428387|4,807463|12,027465|11,951992|10,272481|4,807463
8|6|10|1,425765|5,519907|8,595670|8,985828|9,565644|11,952926|15,525733|15,181883|9,565644
8|6|11|1,463615|5,224547|7,185940|7,679750|8,592397|11,994565|16,100791|15,125355|8,592397
8|6|12|1,463136|4,557659|2,560002|3,237795|3,697865|11,813764|8,510224|7,883831|3,697865
8|6|13|1,505251|4,126227|3,625154|4,176517|4,759303|12,156905|10,271533|9,337550|4,759303
8|6|14|1,470494|5,733678|8,102840|8,511947|9,259612|11,982234|16,110571|15,159542|9,259612
8|6|15|1,511138|4,841815|5,378974|5,931616|6,646412|11,907433|14,699334|13,368641|6,646412
8|7|1|1,867131|9,854932|15,412896|15,837678|17,341219|12,029071|16,099047|16,673855|17,341219
8|7|2|1,492037|4,872206|6,197690|6,771908|7,692160|12,175099|16,201421|14,452935|7,692160
8|7|3|1,462409|5,542551|8,314941|8,800868|9,523343|11,983758|16,838798|16,333641|9,523343
8|7|4|1,486994|5,416722|7,797652|8,397487|9,726999|11,936345|14,622026|14,032712|9,726999
8|7|5|1,487561|6,046489|8,586082|9,497467|10,697412|12,086024|22,329552|19,708486|10,697412
8|7|6|1,498947|5,255295|5,952932|6,544220|7,364677|11,995923|14,348825|13,700436|7,364677
8|7|7|1,457860|4,985367|5,572811|6,141809|6,619485|11,926819|13,842633|12,677904|6,619485
8|7|8|1,444532|5,934934|8,647114|9,274732|10,278340|12,022926|16,536897|16,301660|10,278340
8|7|9|1,498403|4,788218|6,364209|6,824266|7,451080|12,037414|14,474875|12,890682|7,451080
8|7|10|1,519165|4,515431|5,242104|5,775332|6,407202|11,978278|12,745730|11,409127|6,407202
8|7|11|1,460406|6,079344|8,748498|9,286141|10,208082|12,377317|19,611256|16,484230|10,208082
8|7|12|1,498062|5,415883|5,769130|6,317060|6,861336|12,245349|15,094156|12,705721|6,861336
8|7|13|1,487658|4,307253|3,335917|3,963039|4,977726|12,010610|8,025333|7,476530|4,977726
8|7|14|1,477201|5,573585|7,110134|7,507407|8,036229|11,972101|15,722202|14,478928|8,036229
8|7|15|1,511653|5,001146|5,502868|6,116532|7,225541|11,959950|13,415496|11,910906|7,225541
8|8|1|1,738422|7,761981|11,491123|11,926001|13,470340|12,218260|20,027644|18,444678|13,470340
8|8|2|1,468928|5,295857|4,331764|5,166877|5,840390|11,891390|9,081749|8,270506|5,840390
8|8|3|1,466674|5,063825|6,047967|6,715205|7,760339|12,113199|15,282222|14,394676|7,760339
8|8|4|1,514269|6,061096|8,759407|9,261864|10,207292|12,003514|16,165895|15,829739|10,207292
8|8|5|1,475223|6,047460|8,322280|8,939385|9,818661|11,976954|15,730025|14,961652|9,818661
8|8|6|1,466796|4,547276|5,085040|5,682768|6,255549|11,946087|13,120326|12,672617|6,255549
8|8|7|1,443087|5,482117|7,166124|7,858666|8,613096|11,915641|14,145997|13,526644|8,613096
8|8|8|1,514335|5,362489|5,768911|6,386713|7,291695|12,204967|14,863736|12,229914|7,291695
8|8|9|1,511119|5,601764|6,753058|7,256595|8,384401|12,243607|17,478792|15,107024|8,384401
8|8|10|1,456084|5,350906|6,827963|7,497342|8,231010|11,950506|15,232592|14,614878|8,231010
8|8|11|1,443170|4,388436|6,076532|6,618944|7,480574|12,193295|15,115162|12,919629|7,480574
8|8|12|1,463198|4,579636|5,871492|6,396072|6,910230|11,961685|14,342507|13,603234|6,910230
8|8|13|1,424265|4,732116|6,898383|7,501901|8,295940|11,974425|15,833125|14,781781|8,295940
8|8|14|1,492124|6,036170|8,527934|9,215805|10,363787|45,302384|29,082833|24,283484|10,363787
8|8|15|1,473350|4,773001|6,506311|7,002875|8,078161|12,077318|14,699216|13,029800|8,078161
8|9|1|1,991116|10,444242|16,383473|16,725369|18,503574|12,027989|17,271568|17,787611|18,503574
8|9|2|1,518951|5,392206|7,192178|8,507932|9,819383|11,564980|10,715751|10,029380|9,819383
8|9|3|1,519438|5,314083|6,093691|6,642432|7,397408|12,046562|16,244684|14,318952|7,397408
8|9|4|1,458032|7,221689|12,295265|12,953353|14,003605|12,000670|17,516734|17,943135|14,003605
8|9|5|1,506135|5,435183|6,781045|7,268027|8,095684|11,937902|14,526488|13,657342|8,095684
8|9|6|1,500215|5,952089|7,411897|8,288238|9,672180|11,983810|16,042900|16,402499|9,672180
8|9|7|1,489977|6,538549|7,519322|8,233455|9,249481|11,936251|15,084402|14,474067|9,249481
8|9|8|1,459368|6,040496|8,381628|8,917474|9,819270|11,970037|16,964770|16,545972|9,819270
8|9|9|1,500344|4,015932|5,110256|5,724557|6,371991|11,868044|11,638225|11,362139|6,371991
8|9|10|1,514799|5,462071|5,483946|5,899069|6,555271|12,213073|14,999745|12,962929|6,555271
8|9|11|1,511887|5,928696|7,019671|7,516419|8,467861|12,017622|13,768484|12,329633|8,467861
8|9|12|1,475230|5,511886|7,462093|7,842468|8,628703|12,077291|15,906401|14,708280|8,628703
8|9|13|1,482774|4,512433|5,563802|6,163580|6,863490|11,932161|13,055308|11,909482|6,863490
8|9|14|1,481306|4,562592|6,375312|6,921429|7,640496|11,851152|13,059701|12,859223|7,640496
8|9|15|1,515988|5,464073|7,531836|7,962049|8,721767|12,072468|16,359653|14,935524|8,721767
8|10|1|2,039338|6,561456|5,042244|5,599472|6,086439|12,025481|15,745445|13,551687|6,086439
8|10|2|1,453767|6,471686|9,477789|10,167795|11,211464|13,448399|20,769384|22,807552|11,211464
8|10|3|1,459237|5,982355|7,460013|8,096228|9,329196|12,152195|18,107719|14,363122|9,329196
8|10|4|1,498294|5,000002|6,935619|7,472832|8,246451|11,964041|15,559987|14,417443|8,246451
8|10|5|1,513030|5,331769|6,476420|7,040123|7,931525|12,093420|15,823410|15,459116|7,931525
8|10|6|1,505083|8,065466|12,495510|13,267988|14,615935|12,871517|18,861735|19,663169|14,615935
8|10|7|1,492978|4,379556|5,549617|6,166645|7,311577|12,142910|14,798168|13,351215|7,311577
8|10|8|1,517850|5,373788|5,770294|6,403660|7,446503|12,020398|16,050261|13,984306|7,446503
8|10|9|1,483782|5,482137|6,598600|7,100875|8,036440|12,106784|15,026533|13,271829|8,036440
8|10|10|1,439717|5,485042|7,708741|8,373288|9,291979|12,011014|15,851309|15,814284|9,291979
8|10|11|1,475552|4,107944|4,108764|4,578273|5,217130|12,586172|11,472910|9,561822|5,217130
8|10|12|1,402601|4,318352|4,983276|5,638720|5,820384|11,879037|13,198769|12,389492|5,820384
8|10|13|1,456066|4,729258|4,980316|5,486476|6,066327|12,242413|16,991017|13,342734|6,066327
8|10|14|1,496112|4,128948|4,911945|5,492937|5,954416|11,969870|13,142165|11,845043|5,954416
8|10|15|1,436593|4,835329|6,858483|7,419147|8,224272|12,292054|17,536207|14,658739|8,224272
8|11|1|1,916743|9,561557|14,709779|15,114695|16,632303|12,021596|15,689591|16,280443|16,632303
8|11|2|1,459870|6,237375|8,038009|8,565929|9,442859|12,021359|17,289908|16,178212|9,442859
8|11|3|1,448630|5,668667|8,089604|8,704006|9,609457|11,989604|16,693163|15,151258|9,609457
8|11|4|1,525906|4,506787|5,290260|5,863448|6,890373|12,148354|13,721583|12,896329|6,890373
8|11|5|1,471603|6,341840|7,299046|8,009351|9,045533|12,024727|15,992838|14,550824|9,045533
8|11|6|1,437045|6,338209|9,103303|9,869715|10,809098|12,079850|20,429783|18,900742|10,809098
8|11|7|1,505015|5,713854|6,711388|7,305699|8,273958|11,945681|14,922414|14,142277|8,273958
8|11|8|1,469532|6,240042|9,318509|9,892319|10,756232|11,995436|16,353681|16,366861|10,756232
8|11|9|1,452669|5,955046|8,324892|8,894764|9,677900|11,979428|15,379790|14,426366|9,677900
8|11|10|1,490071|5,335074|6,685195|7,128073|7,845523|11,984594|15,344819|14,036856|7,845523
8|11|11|1,457533|4,997243|4,670246|5,255988|6,213680|12,229853|12,685407|10,360374|6,213680
8|11|12|1,459965|5,509370|7,200210|7,740288|8,462218|11,957141|16,165495|15,588029|8,462218
8|11|13|1,461635|5,446559|7,207466|7,941850|9,016551|11,917963|13,830354|13,372163|9,016551
8|11|14|1,512703|4,936947|5,353148|5,886954|6,435383|12,124264|14,409774|12,877179|6,435383
8|11|15|1,508898|4,321589|4,306303|4,909326|5,800097|11,939112|11,780307|10,361211|5,800097
8|12|1|1,740176|7,391101|11,555516|11,989389|13,284974|12,027771|16,795122|16,954285|13,284974
8|12|2|1,457672|7,543217|12,204103|12,863091|13,785807|12,055260|18,867733|20,212967|13,785807
8|12|3|1,454620|5,301198|6,267833|6,894878|7,915788|11,978498|13,902251|13,638947|7,915788
8|12|4|1,490521|6,303772|8,512307|9,386843|10,667874|11,888569|15,593089|18,269932|10,667874
8|12|5|1,506428|5,674573|5,875664|6,421099|7,082440|12,205606|15,495610|13,664920|7,082440
8|12|6|1,538989|5,917821|6,275867|6,832954|7,712196|12,048814|17,461576|15,898955|7,712196
8|12|7|1,538881|5,180343|5,804941|6,429376|7,136410|11,985745|14,245087|13,041010|7,136410
8|12|8|1,446576|4,175990|5,558522|6,054510|6,387800|11,964565|14,864525|13,188987|6,387800
8|12|9|1,483504|5,133878|4,959660|5,500668|5,965020|12,118545|13,590362|11,623978|5,965020
8|12|10|1,487728|5,407020|5,647490|6,262876|7,348785|11,954859|14,476402|13,926192|7,348785
8|12|11|1,489434|6,513873|9,305545|9,840955|10,780178|11,955480|15,876569|15,393279|10,780178
8|12|12|1,510580|4,708458|5,325091|5,935150|6,920851|11,945575|11,629029|10,804973|6,920851
8|12|13|1,485101|5,944506|7,562553|8,113581|9,303084|11,946236|14,430728|13,476997|9,303084
8|12|14|1,451973|5,901258|7,852209|8,307945|9,270684|12,037021|16,404186|14,513613|9,270684
8|12|15|1,500836|5,237380|6,410674|7,076054|8,251586|11,974694|15,067035|13,210089|8,251586
8|13|1|1,759416|7,022273|10,699868|11,116905|12,404014|12,093459|19,178540|18,603277|12,404014
8|13|2|1,509162|5,194174|6,450285|6,922688|7,742357|12,046944|15,333256|14,994135|7,742357
8|13|3|1,498378|6,080364|7,305954|7,847497|8,817501|11,972498|15,276618|14,902538|8,817501
8|13|4|1,456847|4,920542|5,397414|5,856651|6,552722|12,170117|14,098630|12,750173|6,552722
8|13|5|1,450971|5,988406|7,986396|8,664759|9,638075|11,983523|17,073268|16,561880|9,638075
8|13|6|1,476886|5,750999|8,376759|8,957812|9,795912|12,090491|18,742196|19,236679|9,795912
8|13|7|1,522111|6,412266|9,800828|10,460869|11,471229|12,105626|19,498616|17,414972|11,471229
8|13|8|1,448025|6,503796|8,944904|9,623952|10,537354|11,967918|16,467585|16,063688|10,537354
8|13|9|1,471996|5,790188|7,236945|7,787517|8,671006|11,983861|15,648993|14,561392|8,671006
8|13|10|1,450817|4,469617|6,016348|6,740836|7,510022|11,927596|14,988952|14,448002|7,510022
8|13|11|1,493491|6,024656|8,433242|9,121676|10,025616|11,961222|16,055242|15,722572|10,025616
8|13|12|1,501237|5,563878|7,976371|8,502791|9,231618|12,021263|15,727771|15,078391|9,231618
8|13|13|1,471956|4,971449|6,029051|6,507439|7,251151|12,128483|14,791213|12,902927|7,251151
8|13|14|1,457309|5,322151|6,028221|6,644191|7,368239|11,915458|14,302476|13,402701|7,368239
8|13|15|1,459445|3,676784|3,949968|4,426949|4,822839|11,879128|12,543436|11,383182|4,822839
8|14|1|1,955884|10,432733|15,540782|16,004148|18,133228|12,146820|17,303720|17,207710|18,133228
8|14|2|1,477042|4,828175|5,898103|6,421818|7,040095|11,985508|13,996720|13,080832|7,040095
8|14|3|1,459902|4,870987|4,778533|5,512727|6,462843|12,114331|12,029344|11,063412|6,462843
8|14|4|1,465750|6,364494|9,429247|10,009440|10,919109|11,991565|16,784263|17,237807|10,919109
8|14|5|1,460569|6,242340|8,229475|8,914029|9,956395|11,995011|17,374819|18,237074|9,956395
8|14|6|1,516604|6,546401|10,550029|11,256057|12,438981|12,093302|19,932495|20,823381|12,438981
8|14|7|1,499735|6,876459|9,996886|10,695367|11,899269|12,027678|19,027175|21,980807|11,899269
8|14|8|1,486815|5,813602|7,529254|8,251912|9,201960|11,937855|15,955391|15,656751|9,201960
8|14|9|1,544871|5,045888|6,373507|6,986843|8,009132|11,962684|13,570482|12,628351|8,009132
8|14|10|1,512231|5,883553|8,678908|9,202922|10,047117|11,963971|16,326788|16,283383|10,047117
8|14|11|1,518165|5,892989|8,739238|9,498883|10,646932|12,032211|17,478429|18,048753|10,646932
8|14|12|1,492141|5,385628|6,231552|6,767770|7,759652|11,920510|13,635727|13,247224|7,759652
8|14|13|1,516411|5,422682|6,015239|6,671948|7,526977|11,925103|13,811490|13,251458|7,526977
8|14|14|1,468613|5,686314|7,359176|7,985176|8,989236|11,945722|14,126928|13,159908|8,989236
8|14|15|1,504559|5,702565|6,766426|7,259095|8,381963|12,380855|17,751255|14,173693|8,381963
8|15|1|1,965192|9,653339|15,076110|15,435923|17,131569|46,854800|17,471009|18,069498|17,131569
8|15|2|1,529584|6,234264|8,622258|9,277097|10,222025|11,977723|17,228065|16,955578|10,222025
8|15|3|1,483237|4,780783|6,666591|7,228698|7,901682|12,028857|15,047358|14,728837|7,901682
8|15|4|1,474191|7,191355|9,941172|10,499139|11,819124|12,125455|18,062801|18,895019|11,819124
8|15|5|1,469229|8,191289|13,487332|14,226568|15,206990|12,056260|19,924036|20,426588|15,206990
8|15|6|1,443441|5,149918|6,693329|7,265671|7,945882|12,072389|17,601653|16,107201|7,945882
8|15|7|1,510697|4,744509|5,733054|6,275804|7,035745|12,030315|15,938461|13,601717|7,035745
8|15|8|1,528422|4,769819|5,830624|6,430788|7,384757|11,984849|13,382356|12,200275|7,384757
8|15|9|1,520312|5,172885|6,152118|6,684815|7,335877|12,027549|15,655176|13,977519|7,335877
8|15|10|1,485225|4,210827|3,893948|4,420516|5,164570|12,756829|9,583523|8,401250|5,164570
8|15|11|1,524790|5,285479|6,737095|7,374764|8,484199|11,956604|15,264642|13,972992|8,484199
8|15|12|1,478636|5,209382|6,019770|6,636527|7,849904|11,923981|13,826096|12,927264|7,849904
8|15|13|1,498044|5,884826|6,781993|7,405483|8,543870|11,938085|15,469897|13,566465|8,543870
8|15|14|1,508930|5,281957|7,199802|7,788499|8,759052|12,062874|16,037017|15,274676|8,759052
8|15|15|1,442329|4,450203|6,382891|6,808529|7,352741|11,904428|13,930077|13,371590|7,352741
