WIG20,5,20140513,154000,2415.22,2415.92,2414.49,2415.08,491910,0
WIG20,5,20140513,154500,2414.86,2415.54,2413.94,2415.5,138838,0
WIG20,5,20140513,155000,2415.67,2416.75,2415.01,2415.01,357777,0
WIG20,5,20140513,155500,2415.66,2416.91,2414.93,2414.93,217213,0
WIG20,5,20140513,160000,2414.84,2415.06,2413.84,2414,132986,0
WIG20,5,20140513,160500,2414.42,2414.42,2413.23,2413.96,128290,0
WIG20,5,20140513,161000,2414.01,2414.77,2413.65,2413.68,126859,0
WIG20,5,20140513,161500,2413.87,2414.7,2413.5,2413.83,189391,0
WIG20,5,20140513,162000,2413.52,2415.72,2413.37,2415.62,161704,0
WIG20,5,20140513,162500,2415.62,2415.73,2413.5,2413.52,277791,0
WIG20,5,20140513,163000,2413.35,2414.64,2413.05,2414.64,235417,0
WIG20,5,20140513,163500,2414.67,2415.51,2414.63,2415.23,107218,0
WIG20,5,20140513,164000,2415.23,2415.33,2414.4,2415.32,123591,0
WIG20,5,20140513,164500,2415.32,2416.39,2415.06,2415.35,571788,0
WIG20,5,20140513,165000,2415.07,2415.73,2414.11,2414.76,326284,0
WIG20,5,20140513,165500,2414.09,2414.09,2414.09,2414.09,0,0
WIG20,5,20140513,170000,2414.09,2414.09,2414.09,2414.09,0,0
WIG20,5,20140513,170500,2414.16,2414.16,2413.23,2413.23,2816516,0
WIG20,5,20140513,171000,2413.23,2413.23,2413.23,2413.23,0,0
WIG20,5,20140513,172000,2413.23,2413.23,2413.23,2413.23,0,0
WIG20,5,20140514,090500,2416.1,2416.79,2413.5,2416.14,273612,0
WIG20,5,20140514,091000,2416.93,2416.93,2412.31,2412.31,234700,0
WIG20,5,20140514,091500,2411.14,2413,2409.36,2410.05,658266,0
WIG20,5,20140514,092000,2409.81,2415.55,2409.81,2415.38,310530,0
WIG20,5,20140514,092500,2415.34,2418.41,2415.34,2417.38,486815,0
WIG20,5,20140514,093000,2417.2,2420.16,2417.15,2418.83,492063,0
WIG20,5,20140514,093500,2418.37,2418.4,2414.78,2414.78,272692,0
WIG20,5,20140514,094000,2414.47,2415.81,2414.26,2415.31,195813,0
WIG20,5,20140514,094500,2415.05,2415.85,2413.25,2413.25,239761,0
WIG20,5,20140514,095000,2413.34,2413.79,2410.86,2410.86,290400,0
WIG20,5,20140514,095500,2410.83,2411.13,2410.31,2411.01,116226,0
WIG20,5,20140514,100000,2411.24,2412.14,2410.57,2410.57,215582,0
WIG20,5,20140514,100500,2410.18,2412.24,2410.18,2410.58,194892,0
WIG20,5,20140514,101000,2410.27,2410.27,2408.14,2408.41,189631,0
WIG20,5,20140514,101500,2408.6,2408.96,2407.89,2408.16,112230,0
WIG20,5,20140514,102000,2408.29,2410.93,2408.29,2410.5,129563,0
WIG20,5,20140514,102500,2410.51,2412.06,2410.51,2412.05,83311,0
WIG20,5,20140514,103000,2412.05,2414.58,2412.05,2414.58,297620,0
WIG20,5,20140514,103500,2414.82,2416,2413.57,2415.57,318746,0
WIG20,5,20140514,104000,2416.56,2417.05,2415.94,2416.41,321849,0
WIG20,5,20140514,104500,2416.49,2416.61,2415.47,2416,143685,0
